Artist_Name,artists,disc_number,duration_ms,explicit,href,id,is_local,is_playable,name,popularity,preview_url,track_number,type,uri,album.album_type,album.artists,album.href,album.id,album.images,album.is_playable,album.name,album.release_date,album.release_date_precision,album.total_tracks,album.type,album.uri,album.external_urls.spotify,external_ids.isrc,external_urls.spotify
The Beatles,,1,185733,FALSE,https://api.spotify.com/v1/tracks/6dGnYIeXmHdcikdzNNDMm2,6dGnYIeXmHdcikdzNNDMm2,FALSE,TRUE,Here Comes The Sun - Remastered 2009,86,NA,7,track,spotify:track:6dGnYIeXmHdcikdzNNDMm2,album,,https://api.spotify.com/v1/albums/0ETFjACtuP2ADo6LFhL6HN,0ETFjACtuP2ADo6LFhL6HN,,TRUE,Abbey Road (Remastered),1969-09-26,day,17,album,spotify:album:0ETFjACtuP2ADo6LFhL6HN,https://open.spotify.com/album/0ETFjACtuP2ADo6LFhL6HN,GBAYE0601696,https://open.spotify.com/track/6dGnYIeXmHdcikdzNNDMm2
The Beatles,,1,125666,FALSE,https://api.spotify.com/v1/tracks/3BQHpFgAp4l80e1XslIjNI,3BQHpFgAp4l80e1XslIjNI,FALSE,TRUE,Yesterday - Remastered 2009,80,NA,13,track,spotify:track:3BQHpFgAp4l80e1XslIjNI,album,,https://api.spotify.com/v1/albums/0PT5m6hwPRrpBwIHVnvbFX,0PT5m6hwPRrpBwIHVnvbFX,,TRUE,Help! (Remastered),1965-08-06,day,14,album,spotify:album:0PT5m6hwPRrpBwIHVnvbFX,https://open.spotify.com/album/0PT5m6hwPRrpBwIHVnvbFX,GBAYE0601477,https://open.spotify.com/track/3BQHpFgAp4l80e1XslIjNI
The Beatles,,1,155226,FALSE,https://api.spotify.com/v1/tracks/5ZBeML7Lf3FMEVviTyvi8l,5ZBeML7Lf3FMEVviTyvi8l,FALSE,TRUE,Twist And Shout - Remastered 2009,80,NA,14,track,spotify:track:5ZBeML7Lf3FMEVviTyvi8l,album,,https://api.spotify.com/v1/albums/3KzAvEXcqJKBF97HrXwlgf,3KzAvEXcqJKBF97HrXwlgf,,TRUE,Please Please Me (Remastered),1963-03-22,day,14,album,spotify:album:3KzAvEXcqJKBF97HrXwlgf,https://open.spotify.com/album/3KzAvEXcqJKBF97HrXwlgf,GBAYE0601423,https://open.spotify.com/track/5ZBeML7Lf3FMEVviTyvi8l
The Beatles,,1,259946,FALSE,https://api.spotify.com/v1/tracks/2EqlS6tkEnglzr7tkKAAYD,2EqlS6tkEnglzr7tkKAAYD,FALSE,TRUE,Come Together - Remastered 2009,79,NA,1,track,spotify:track:2EqlS6tkEnglzr7tkKAAYD,album,,https://api.spotify.com/v1/albums/0ETFjACtuP2ADo6LFhL6HN,0ETFjACtuP2ADo6LFhL6HN,,TRUE,Abbey Road (Remastered),1969-09-26,day,17,album,spotify:album:0ETFjACtuP2ADo6LFhL6HN,https://open.spotify.com/album/0ETFjACtuP2ADo6LFhL6HN,GBAYE0601690,https://open.spotify.com/track/2EqlS6tkEnglzr7tkKAAYD
The Beatles,,1,243026,FALSE,https://api.spotify.com/v1/tracks/7iN1s7xHE4ifF5povM6A48,7iN1s7xHE4ifF5povM6A48,FALSE,TRUE,Let It Be - Remastered 2009,79,NA,6,track,spotify:track:7iN1s7xHE4ifF5povM6A48,album,,https://api.spotify.com/v1/albums/0jTGHV5xqHPvEcwL8f6YU5,0jTGHV5xqHPvEcwL8f6YU5,,TRUE,Let It Be (Remastered),1970-05-08,day,12,album,spotify:album:0jTGHV5xqHPvEcwL8f6YU5,https://open.spotify.com/album/0jTGHV5xqHPvEcwL8f6YU5,GBAYE0601713,https://open.spotify.com/track/7iN1s7xHE4ifF5povM6A48
The Beatles,,1,138386,FALSE,https://api.spotify.com/v1/tracks/5jgFfDIR6FR0gvlA56Nakr,5jgFfDIR6FR0gvlA56Nakr,FALSE,TRUE,Blackbird - Remastered 2009,79,NA,11,track,spotify:track:5jgFfDIR6FR0gvlA56Nakr,album,,https://api.spotify.com/v1/albums/1klALx0u4AavZNEvC4LrTL,1klALx0u4AavZNEvC4LrTL,,TRUE,The Beatles (Remastered),1968-11-22,day,30,album,spotify:album:1klALx0u4AavZNEvC4LrTL,https://open.spotify.com/album/1klALx0u4AavZNEvC4LrTL,GBAYE0601654,https://open.spotify.com/track/5jgFfDIR6FR0gvlA56Nakr
The Beatles,,1,146333,FALSE,https://api.spotify.com/v1/tracks/3KfbEIOC7YIv90FIfNSZpo,3KfbEIOC7YIv90FIfNSZpo,FALSE,TRUE,In My Life - Remastered 2009,79,NA,11,track,spotify:track:3KfbEIOC7YIv90FIfNSZpo,album,,https://api.spotify.com/v1/albums/50o7kf2wLwVmOTVYJOTplm,50o7kf2wLwVmOTVYJOTplm,,TRUE,Rubber Soul (Remastered),1965-12-03,day,14,album,spotify:album:50o7kf2wLwVmOTVYJOTplm,https://open.spotify.com/album/50o7kf2wLwVmOTVYJOTplm,GBAYE0601489,https://open.spotify.com/track/3KfbEIOC7YIv90FIfNSZpo
The Beatles,,1,182293,FALSE,https://api.spotify.com/v1/tracks/0pNeVovbiZHkulpGeOx1Gj,0pNeVovbiZHkulpGeOx1Gj,FALSE,TRUE,Something - Remastered 2009,75,NA,2,track,spotify:track:0pNeVovbiZHkulpGeOx1Gj,album,,https://api.spotify.com/v1/albums/0ETFjACtuP2ADo6LFhL6HN,0ETFjACtuP2ADo6LFhL6HN,,TRUE,Abbey Road (Remastered),1969-09-26,day,17,album,spotify:album:0ETFjACtuP2ADo6LFhL6HN,https://open.spotify.com/album/0ETFjACtuP2ADo6LFhL6HN,GBAYE0601691,https://open.spotify.com/track/0pNeVovbiZHkulpGeOx1Gj
The Beatles,,1,146720,FALSE,https://api.spotify.com/v1/tracks/5Qe7NHxeLAn8KoLTNLSdwe,5Qe7NHxeLAn8KoLTNLSdwe,FALSE,TRUE,I Want To Hold Your Hand - Remastered 2009,73,NA,5,track,spotify:track:5Qe7NHxeLAn8KoLTNLSdwe,compilation,,https://api.spotify.com/v1/albums/6126O4XLYAfzU3961ziahP,6126O4XLYAfzU3961ziahP,,TRUE,The Beatles 1962 - 1966 (Remastered),1973-04-01,day,26,album,spotify:album:6126O4XLYAfzU3961ziahP,https://open.spotify.com/album/6126O4XLYAfzU3961ziahP,GBAYE0801384,https://open.spotify.com/track/5Qe7NHxeLAn8KoLTNLSdwe
The Beatles,,1,431453,FALSE,https://api.spotify.com/v1/tracks/1RP85mAmvJ8baqjP53kFJu,1RP85mAmvJ8baqjP53kFJu,FALSE,TRUE,Hey Jude - 2015 Mix,67,NA,14,track,spotify:track:1RP85mAmvJ8baqjP53kFJu,album,,https://api.spotify.com/v1/albums/2AlPRfYeskAMxhJS00xjeP,2AlPRfYeskAMxhJS00xjeP,,TRUE,The Beatles 1967 – 1970 (2023 Edition),2023-11-10,day,37,album,spotify:album:2AlPRfYeskAMxhJS00xjeP,https://open.spotify.com/album/2AlPRfYeskAMxhJS00xjeP,GBUM71505902,https://open.spotify.com/track/1RP85mAmvJ8baqjP53kFJu
Madonna,,1,215466,TRUE,https://api.spotify.com/v1/tracks/6WzRpISELf3YglGAh7TXcG,6WzRpISELf3YglGAh7TXcG,FALSE,TRUE,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),88,NA,1,track,spotify:track:6WzRpISELf3YglGAh7TXcG,single,,https://api.spotify.com/v1/albums/5O0zUvdnJr0RbWzLFneN2i,5O0zUvdnJr0RbWzLFneN2i,,TRUE,Popular (Music from the HBO Original Series),2023-06-02,day,1,album,spotify:album:5O0zUvdnJr0RbWzLFneN2i,https://open.spotify.com/album/5O0zUvdnJr0RbWzLFneN2i,USUG12303876,https://open.spotify.com/track/6WzRpISELf3YglGAh7TXcG
Madonna,,1,337733,FALSE,https://api.spotify.com/v1/tracks/3850dYVgOFIXJh5U4BFEWH,3850dYVgOFIXJh5U4BFEWH,FALSE,TRUE,Hung Up,78,https://p.scdn.co/mp3-preview/dffaf6d378f42c2ec6311d17fadc5fc26eb84bf8?cid=5dee1588160f4273bb52ba17fcdffe19,1,track,spotify:track:3850dYVgOFIXJh5U4BFEWH,album,,https://api.spotify.com/v1/albums/1hg0pQJLE9dzfT1kgZtDPr,1hg0pQJLE9dzfT1kgZtDPr,,TRUE,Confessions on a Dance Floor,2005-11-11,day,12,album,spotify:album:1hg0pQJLE9dzfT1kgZtDPr,https://open.spotify.com/album/1hg0pQJLE9dzfT1kgZtDPr,USWB10504319,https://open.spotify.com/track/3850dYVgOFIXJh5U4BFEWH
Madonna,,1,242733,FALSE,https://api.spotify.com/v1/tracks/6r8k1vznHrzlEKYxL4dZEe,6r8k1vznHrzlEKYxL4dZEe,FALSE,TRUE,La Isla Bonita,73,https://p.scdn.co/mp3-preview/42485e5c4b0cd6dd1fb57b461a3cbe4f74bfc5e9?cid=5dee1588160f4273bb52ba17fcdffe19,7,track,spotify:track:6r8k1vznHrzlEKYxL4dZEe,album,,https://api.spotify.com/v1/albums/6fmnT17jc2Sc69q3nza1eD,6fmnT17jc2Sc69q3nza1eD,,TRUE,True Blue,1986-06-30,day,11,album,spotify:album:6fmnT17jc2Sc69q3nza1eD,https://open.spotify.com/album/6fmnT17jc2Sc69q3nza1eD,USWB19903355,https://open.spotify.com/track/6r8k1vznHrzlEKYxL4dZEe
Madonna,,1,242337,FALSE,https://api.spotify.com/v1/tracks/4tcauy2xyIv1q0ckvQmc4H,4tcauy2xyIv1q0ckvQmc4H,FALSE,TRUE,Material Girl - 2024 Remaster,64,https://p.scdn.co/mp3-preview/2cdc27fe65e650ceac861f8060c905d88071af1a?cid=5dee1588160f4273bb52ba17fcdffe19,1,track,spotify:track:4tcauy2xyIv1q0ckvQmc4H,single,,https://api.spotify.com/v1/albums/0NPwuC9sXsG6FEw7Ml0xWZ,0NPwuC9sXsG6FEw7Ml0xWZ,,TRUE,Material Girl (2024 Remaster),1985-01-23,day,3,album,spotify:album:0NPwuC9sXsG6FEw7Ml0xWZ,https://open.spotify.com/album/0NPwuC9sXsG6FEw7Ml0xWZ,USWB12400111,https://open.spotify.com/track/4tcauy2xyIv1q0ckvQmc4H
Madonna,,1,189693,FALSE,https://api.spotify.com/v1/tracks/1oHClQEgDmmbcEx12Kc5nZ,1oHClQEgDmmbcEx12Kc5nZ,FALSE,TRUE,4 Minutes (feat. Justin Timberlake & Timbaland),75,https://p.scdn.co/mp3-preview/57e975c1cc003797ed03390474ce9e345e20e031?cid=5dee1588160f4273bb52ba17fcdffe19,4,track,spotify:track:1oHClQEgDmmbcEx12Kc5nZ,compilation,,https://api.spotify.com/v1/albums/43lok9zd7BW5CoYkXZs7S0,43lok9zd7BW5CoYkXZs7S0,,TRUE,Celebration (double disc version),2009-09-18,day,37,album,spotify:album:43lok9zd7BW5CoYkXZs7S0,https://open.spotify.com/album/43lok9zd7BW5CoYkXZs7S0,USWB10903601,https://open.spotify.com/track/1oHClQEgDmmbcEx12Kc5nZ
Madonna,,1,342680,FALSE,https://api.spotify.com/v1/tracks/1z3ugFmUKoCzGsI6jdY4Ci,1z3ugFmUKoCzGsI6jdY4Ci,FALSE,TRUE,Like a Prayer,74,https://p.scdn.co/mp3-preview/d6f995a2eb0f481237c8c63d6bf0658f9e86f943?cid=5dee1588160f4273bb52ba17fcdffe19,9,track,spotify:track:1z3ugFmUKoCzGsI6jdY4Ci,compilation,,https://api.spotify.com/v1/albums/43lok9zd7BW5CoYkXZs7S0,43lok9zd7BW5CoYkXZs7S0,,TRUE,Celebration (double disc version),2009-09-18,day,37,album,spotify:album:43lok9zd7BW5CoYkXZs7S0,https://open.spotify.com/album/43lok9zd7BW5CoYkXZs7S0,USWB10903606,https://open.spotify.com/track/1z3ugFmUKoCzGsI6jdY4Ci
Madonna,,1,218626,FALSE,https://api.spotify.com/v1/tracks/1ZPlNanZsJSPK5h9YZZFbZ,1ZPlNanZsJSPK5h9YZZFbZ,FALSE,TRUE,Like a Virgin,73,https://p.scdn.co/mp3-preview/432313c4732bd242c04b5eafee08bdc93f616251?cid=5dee1588160f4273bb52ba17fcdffe19,3,track,spotify:track:1ZPlNanZsJSPK5h9YZZFbZ,album,,https://api.spotify.com/v1/albums/2IU9ftOgyRL2caQGWK1jjX,2IU9ftOgyRL2caQGWK1jjX,,TRUE,Like a Virgin,1984-11-12,day,11,album,spotify:album:2IU9ftOgyRL2caQGWK1jjX,https://open.spotify.com/album/2IU9ftOgyRL2caQGWK1jjX,USWB10002748,https://open.spotify.com/track/1ZPlNanZsJSPK5h9YZZFbZ
Madonna,,1,317080,FALSE,https://api.spotify.com/v1/tracks/7j5TIXPi0cCbSSqItmbyZy,7j5TIXPi0cCbSSqItmbyZy,FALSE,TRUE,Vogue,63,https://p.scdn.co/mp3-preview/d818df7d556df0f234539f8c81bb212b5a71c357?cid=5dee1588160f4273bb52ba17fcdffe19,15,track,spotify:track:7j5TIXPi0cCbSSqItmbyZy,compilation,,https://api.spotify.com/v1/albums/5MzwGwnO9gkh0z6Nl4FF8h,5MzwGwnO9gkh0z6Nl4FF8h,,TRUE,The Immaculate Collection,1990-11-09,day,17,album,spotify:album:5MzwGwnO9gkh0z6Nl4FF8h,https://open.spotify.com/album/5MzwGwnO9gkh0z6Nl4FF8h,USWB19903855,https://open.spotify.com/track/7j5TIXPi0cCbSSqItmbyZy
Madonna,,1,120157,FALSE,https://api.spotify.com/v1/tracks/6lknMmJZALXxx7emwwZWLX,6lknMmJZALXxx7emwwZWLX,FALSE,TRUE,Frozen,70,https://p.scdn.co/mp3-preview/2fed8716e09159d45d1c5115fa3db38e2f1ce0db?cid=5dee1588160f4273bb52ba17fcdffe19,1,track,spotify:track:6lknMmJZALXxx7emwwZWLX,single,,https://api.spotify.com/v1/albums/2GAIUdfLIFtxDty42RowjE,2GAIUdfLIFtxDty42RowjE,,TRUE,Frozen,2021-12-03,day,1,album,spotify:album:2GAIUdfLIFtxDty42RowjE,https://open.spotify.com/album/2GAIUdfLIFtxDty42RowjE,USWB12105753,https://open.spotify.com/track/6lknMmJZALXxx7emwwZWLX
Madonna,,1,225626,FALSE,https://api.spotify.com/v1/tracks/6G7PVlifniapyhDCmWS2VM,6G7PVlifniapyhDCmWS2VM,FALSE,TRUE,Crazy for You - Edit,65,https://p.scdn.co/mp3-preview/f3f80e4624fc8e6dfa67f797c1c93375bdec7772?cid=5dee1588160f4273bb52ba17fcdffe19,6,track,spotify:track:6G7PVlifniapyhDCmWS2VM,compilation,,https://api.spotify.com/v1/albums/5MzwGwnO9gkh0z6Nl4FF8h,5MzwGwnO9gkh0z6Nl4FF8h,,TRUE,The Immaculate Collection,1990-11-09,day,17,album,spotify:album:5MzwGwnO9gkh0z6Nl4FF8h,https://open.spotify.com/album/5MzwGwnO9gkh0z6Nl4FF8h,USWB19903825,https://open.spotify.com/track/6G7PVlifniapyhDCmWS2VM
Elton John,,1,202735,FALSE,https://api.spotify.com/v1/tracks/7rglLriMNBPAyuJOMGwi39,7rglLriMNBPAyuJOMGwi39,FALSE,TRUE,Cold Heart - PNAU Remix,71,NA,1,track,spotify:track:7rglLriMNBPAyuJOMGwi39,album,,https://api.spotify.com/v1/albums/7wHczdY0ek3FHnfVhk10om,7wHczdY0ek3FHnfVhk10om,,TRUE,The Lockdown Sessions,2021-10-22,day,16,album,spotify:album:7wHczdY0ek3FHnfVhk10om,https://open.spotify.com/album/7wHczdY0ek3FHnfVhk10om,GBUM72104705,https://open.spotify.com/track/7rglLriMNBPAyuJOMGwi39
Elton John,,1,183440,FALSE,https://api.spotify.com/v1/tracks/1jDJFeK9x3OZboIAHsY9k2,1jDJFeK9x3OZboIAHsY9k2,FALSE,TRUE,I'm Still Standing,86,NA,2,track,spotify:track:1jDJFeK9x3OZboIAHsY9k2,album,,https://api.spotify.com/v1/albums/0OmYuz9hwn1XoqmDaU0yJ7,0OmYuz9hwn1XoqmDaU0yJ7,,TRUE,Too Low For Zero,1983-05-30,day,13,album,spotify:album:0OmYuz9hwn1XoqmDaU0yJ7,https://open.spotify.com/album/0OmYuz9hwn1XoqmDaU0yJ7,GBALX8300190,https://open.spotify.com/track/1jDJFeK9x3OZboIAHsY9k2
Elton John,,1,281613,FALSE,https://api.spotify.com/v1/tracks/3gdewACMIVMEWVbyb8O9sY,3gdewACMIVMEWVbyb8O9sY,FALSE,TRUE,"Rocket Man (I Think It's Going To Be A Long, Long Time)",83,NA,5,track,spotify:track:3gdewACMIVMEWVbyb8O9sY,album,,https://api.spotify.com/v1/albums/2ei2X6ghPnw7YRwQtAH075,2ei2X6ghPnw7YRwQtAH075,,TRUE,Honky Chateau,1972-05-19,day,11,album,spotify:album:2ei2X6ghPnw7YRwQtAH075,https://open.spotify.com/album/2ei2X6ghPnw7YRwQtAH075,GBAMB7200006,https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY
Elton John,,1,275440,FALSE,https://api.spotify.com/v1/tracks/7HW5WIw7ZgZORCzUxv5gW5,7HW5WIw7ZgZORCzUxv5gW5,FALSE,TRUE,Don't Go Breaking My Heart,82,NA,10,track,spotify:track:7HW5WIw7ZgZORCzUxv5gW5,album,,https://api.spotify.com/v1/albums/4ObsEU7mIXbo2n9A31yfds,4ObsEU7mIXbo2n9A31yfds,,TRUE,Rock Of The Westies,1975-10-24,day,10,album,spotify:album:4ObsEU7mIXbo2n9A31yfds,https://open.spotify.com/album/4ObsEU7mIXbo2n9A31yfds,GBALX7600007,https://open.spotify.com/track/7HW5WIw7ZgZORCzUxv5gW5
Elton John,,1,241786,FALSE,https://api.spotify.com/v1/tracks/38zsOOcu31XbbYj9BIPUF1,38zsOOcu31XbbYj9BIPUF1,FALSE,TRUE,Your Song,82,NA,1,track,spotify:track:38zsOOcu31XbbYj9BIPUF1,album,,https://api.spotify.com/v1/albums/69P9Ro0W286yLFgYwrGVN0,69P9Ro0W286yLFgYwrGVN0,,TRUE,Elton John,1970-04-10,day,30,album,spotify:album:69P9Ro0W286yLFgYwrGVN0,https://open.spotify.com/album/69P9Ro0W286yLFgYwrGVN0,GBAMB9500072,https://open.spotify.com/track/38zsOOcu31XbbYj9BIPUF1
Elton John,,1,192826,FALSE,https://api.spotify.com/v1/tracks/4IRHwIZHzlHT1FQpRa5RdE,4IRHwIZHzlHT1FQpRa5RdE,FALSE,TRUE,Goodbye Yellow Brick Road - Remastered 2014,79,NA,4,track,spotify:track:4IRHwIZHzlHT1FQpRa5RdE,album,,https://api.spotify.com/v1/albums/5WupqgR68HfuHt3BMJtgun,5WupqgR68HfuHt3BMJtgun,,TRUE,Goodbye Yellow Brick Road (Remastered),1973-10-05,day,17,album,spotify:album:5WupqgR68HfuHt3BMJtgun,https://open.spotify.com/album/5WupqgR68HfuHt3BMJtgun,GBUM71304956,https://open.spotify.com/track/4IRHwIZHzlHT1FQpRa5RdE
Elton John,,1,202245,FALSE,https://api.spotify.com/v1/tracks/3lFwSDBCNo3CcN09UppUnm,3lFwSDBCNo3CcN09UppUnm,FALSE,TRUE,Hold Me Closer,62,NA,1,track,spotify:track:3lFwSDBCNo3CcN09UppUnm,album,,https://api.spotify.com/v1/albums/4y1qhmoZxvSyymJ1wZCtLE,4y1qhmoZxvSyymJ1wZCtLE,,TRUE,The Lockdown Sessions,2021-10-22,day,18,album,spotify:album:4y1qhmoZxvSyymJ1wZCtLE,https://open.spotify.com/album/4y1qhmoZxvSyymJ1wZCtLE,GBUM72205030,https://open.spotify.com/track/3lFwSDBCNo3CcN09UppUnm
Elton John,,1,377093,FALSE,https://api.spotify.com/v1/tracks/2TVxnKdb3tqe1nhQWwwZCO,2TVxnKdb3tqe1nhQWwwZCO,FALSE,TRUE,Tiny Dancer,79,NA,1,track,spotify:track:2TVxnKdb3tqe1nhQWwwZCO,album,,https://api.spotify.com/v1/albums/2OZbaW9tgO62ndm375lFZr,2OZbaW9tgO62ndm375lFZr,,TRUE,Madman Across The Water,1971-11-05,day,9,album,spotify:album:2OZbaW9tgO62ndm375lFZr,https://open.spotify.com/album/2OZbaW9tgO62ndm375lFZr,GBAMB7100001,https://open.spotify.com/track/2TVxnKdb3tqe1nhQWwwZCO
Elton John,,1,304133,FALSE,https://api.spotify.com/v1/tracks/0e3yhVeNaTfKIWQRw9U9sY,0e3yhVeNaTfKIWQRw9U9sY,FALSE,TRUE,Sacrifice,76,NA,7,track,spotify:track:0e3yhVeNaTfKIWQRw9U9sY,album,,https://api.spotify.com/v1/albums/0j12QW17dkUCCI7eOAiT1r,0j12QW17dkUCCI7eOAiT1r,,TRUE,Sleeping With The Past (Remastered with bonus tracks),1989-08-29,day,11,album,spotify:album:0j12QW17dkUCCI7eOAiT1r,https://open.spotify.com/album/0j12QW17dkUCCI7eOAiT1r,GBALX8900001,https://open.spotify.com/track/0e3yhVeNaTfKIWQRw9U9sY
Elton John,,1,322548,FALSE,https://api.spotify.com/v1/tracks/5Wj1rJnCLpMHdLaxsFtJLs,5Wj1rJnCLpMHdLaxsFtJLs,FALSE,TRUE,Bennie And The Jets - Remastered 2014,76,NA,3,track,spotify:track:5Wj1rJnCLpMHdLaxsFtJLs,album,,https://api.spotify.com/v1/albums/5WupqgR68HfuHt3BMJtgun,5WupqgR68HfuHt3BMJtgun,,TRUE,Goodbye Yellow Brick Road (Remastered),1973-10-05,day,17,album,spotify:album:5WupqgR68HfuHt3BMJtgun,https://open.spotify.com/album/5WupqgR68HfuHt3BMJtgun,GBUM71304955,https://open.spotify.com/track/5Wj1rJnCLpMHdLaxsFtJLs
Elvis Presley,,1,182360,FALSE,https://api.spotify.com/v1/tracks/44AyOl4qVkzS48vBsbNXaC,44AyOl4qVkzS48vBsbNXaC,FALSE,TRUE,Can't Help Falling in Love,80,https://p.scdn.co/mp3-preview/962e228fc976da0f39439d99893b3d7151031577?cid=5dee1588160f4273bb52ba17fcdffe19,5,track,spotify:track:44AyOl4qVkzS48vBsbNXaC,album,,https://api.spotify.com/v1/albums/7xe8VI48TxUpU1IIo0RfGi,7xe8VI48TxUpU1IIo0RfGi,,TRUE,Blue Hawaii,1961-10-20,day,14,album,spotify:album:7xe8VI48TxUpU1IIo0RfGi,https://open.spotify.com/album/7xe8VI48TxUpU1IIo0RfGi,USRC16101350,https://open.spotify.com/track/44AyOl4qVkzS48vBsbNXaC
Elvis Presley,,1,170293,FALSE,https://api.spotify.com/v1/tracks/7zMUCLm1TN9o9JlLISztxO,7zMUCLm1TN9o9JlLISztxO,FALSE,TRUE,Burning Love,76,https://p.scdn.co/mp3-preview/cdfad3ecd149e4843e9af7def31cf244a9511988?cid=5dee1588160f4273bb52ba17fcdffe19,13,track,spotify:track:7zMUCLm1TN9o9JlLISztxO,album,,https://api.spotify.com/v1/albums/3gpHiNAmT5oXVxe6ewTGuN,3gpHiNAmT5oXVxe6ewTGuN,,TRUE,Elvis (Fool),1973-07-16,day,16,album,spotify:album:3gpHiNAmT5oXVxe6ewTGuN,https://open.spotify.com/album/3gpHiNAmT5oXVxe6ewTGuN,USRC18705934,https://open.spotify.com/track/7zMUCLm1TN9o9JlLISztxO
Elvis Presley,,1,146933,FALSE,https://api.spotify.com/v1/tracks/452KBpASS5lZLeJWX9Ixub,452KBpASS5lZLeJWX9Ixub,FALSE,TRUE,Jailhouse Rock,73,https://p.scdn.co/mp3-preview/8229ab5fdf72ce2a5f4d1b0979e9bad6e64698c4?cid=5dee1588160f4273bb52ba17fcdffe19,21,track,spotify:track:452KBpASS5lZLeJWX9Ixub,album,,https://api.spotify.com/v1/albums/0gv5aiVS1WBUZOKeb7YawE,0gv5aiVS1WBUZOKeb7YawE,,TRUE,Platinum - A Life In Music,1997-07-15,day,100,album,spotify:album:0gv5aiVS1WBUZOKeb7YawE,https://open.spotify.com/album/0gv5aiVS1WBUZOKeb7YawE,USRC15705223,https://open.spotify.com/track/452KBpASS5lZLeJWX9Ixub
Elvis Presley,,1,261279,FALSE,https://api.spotify.com/v1/tracks/1H5IfYyIIAlgDX8zguUzns,1H5IfYyIIAlgDX8zguUzns,FALSE,TRUE,Suspicious Minds,74,https://p.scdn.co/mp3-preview/e7072dbcb87f4c8c62f2dab5daa22be4a6eccb9b?cid=5dee1588160f4273bb52ba17fcdffe19,13,track,spotify:track:1H5IfYyIIAlgDX8zguUzns,album,,https://api.spotify.com/v1/albums/3ekkFrfotMsEAKc5g71GHk,3ekkFrfotMsEAKc5g71GHk,,TRUE,From Elvis in Memphis,1969-06-17,day,16,album,spotify:album:3ekkFrfotMsEAKc5g71GHk,https://open.spotify.com/album/3ekkFrfotMsEAKc5g71GHk,USRC16901355,https://open.spotify.com/track/1H5IfYyIIAlgDX8zguUzns
Elvis Presley,,1,218440,FALSE,https://api.spotify.com/v1/tracks/1B5Tp2Ml9nLlmTSJx8xVfI,1B5Tp2Ml9nLlmTSJx8xVfI,FALSE,TRUE,Always On My Mind,71,https://p.scdn.co/mp3-preview/44e3eb458e7016a422f3e1ba3d3649dfb6b6700b?cid=5dee1588160f4273bb52ba17fcdffe19,14,track,spotify:track:1B5Tp2Ml9nLlmTSJx8xVfI,album,,https://api.spotify.com/v1/albums/3gpHiNAmT5oXVxe6ewTGuN,3gpHiNAmT5oXVxe6ewTGuN,,TRUE,Elvis (Fool),1973-07-16,day,16,album,spotify:album:3gpHiNAmT5oXVxe6ewTGuN,https://open.spotify.com/album/3gpHiNAmT5oXVxe6ewTGuN,USRC10202061,https://open.spotify.com/track/1B5Tp2Ml9nLlmTSJx8xVfI
Elvis Presley,,1,133293,FALSE,https://api.spotify.com/v1/tracks/4l9rJRwlaMnPYD5DJtIIFo,4l9rJRwlaMnPYD5DJtIIFo,FALSE,TRUE,Hound Dog,63,https://p.scdn.co/mp3-preview/208a92e77f1cc5e2ee7d0aa4faf9e37afcd3640c?cid=5dee1588160f4273bb52ba17fcdffe19,3,track,spotify:track:4l9rJRwlaMnPYD5DJtIIFo,album,,https://api.spotify.com/v1/albums/0uJJdEZ8sRLNPoKEkjvqTD,0uJJdEZ8sRLNPoKEkjvqTD,,TRUE,Elvis 30 #1 Hits (Expanded Edition),2022-02-18,day,40,album,spotify:album:0uJJdEZ8sRLNPoKEkjvqTD,https://open.spotify.com/album/0uJJdEZ8sRLNPoKEkjvqTD,USRC10200072,https://open.spotify.com/track/4l9rJRwlaMnPYD5DJtIIFo
Elvis Presley,,1,213240,FALSE,https://api.spotify.com/v1/tracks/3j4viUIDSuB4xfYYlp3Lpa,3j4viUIDSuB4xfYYlp3Lpa,FALSE,TRUE,A Little Less Conversation - JXL Radio Edit Remix,65,https://p.scdn.co/mp3-preview/8b3e42207e46eb96aa275654f99edd2a6803054d?cid=5dee1588160f4273bb52ba17fcdffe19,31,track,spotify:track:3j4viUIDSuB4xfYYlp3Lpa,album,,https://api.spotify.com/v1/albums/0uJJdEZ8sRLNPoKEkjvqTD,0uJJdEZ8sRLNPoKEkjvqTD,,TRUE,Elvis 30 #1 Hits (Expanded Edition),2022-02-18,day,40,album,spotify:album:0uJJdEZ8sRLNPoKEkjvqTD,https://open.spotify.com/album/0uJJdEZ8sRLNPoKEkjvqTD,USRC10200288,https://open.spotify.com/track/3j4viUIDSuB4xfYYlp3Lpa
